Rho/F:Pi/F:SinX/F:Xsec/F:percentError/F
380	150	0.3333	6.0294e-03	2.368	
380	160	0.3333	6.8412e-03	2.368	
380	170	0.3333	8.2847e-03	2.368	
380	180	0.3333	1.0560e-02	2.368	
380	190	0.3333	1.3914e-02	2.368	
380	200	0.3333	1.5429e-02	2.368	
380	210	0.3333	1.7076e-02	2.368	
380	220	0.3333	1.9615e-02	2.368	
380	230	0.3333	2.2314e-02	2.368	
380	240	0.3333	2.5528e-02	2.368	
380	250	0.3333	3.0156e-02	2.368	
380	260	0.3333	3.6107e-02	2.368	
380	270	0.3333	4.3214e-02	2.368	
380	280	0.3333	5.1607e-02	2.368	
380	290	0.3333	6.0515e-02	2.368	
380	300	0.3333	6.4004e-02	2.368	
380	310	0.3333	6.4721e-02	2.368	
380	320	0.3333	6.4959e-02	2.368	
380	330	0.3333	6.5712e-02	2.368	
380	340	0.3333	6.6594e-02	2.368	
380	350	0.3333	6.5639e-02	2.368	
380	360	0.3333	6.6226e-02	2.368	
380	370	0.3333	6.6135e-02	2.368	
380	380	0.3333	6.7402e-02	2.368	
380	50	0.3333	3.5758e-03	2.368	
380	60	0.3333	3.6180e-03	2.368	
380	70	0.3333	3.7429e-03	2.368	
380	80	0.3333	3.8182e-03	2.368	
380	90	0.3333	3.9560e-03	2.368	
390	100	0.3333	3.7764e-03	2.390	
390	110	0.3333	3.9160e-03	2.390	
390	120	0.3333	4.1825e-03	2.390	
390	130	0.3333	4.4508e-03	2.390	
390	140	0.3333	4.7558e-03	2.390	
390	150	0.3333	5.2171e-03	2.390	
390	160	0.3333	5.8933e-03	2.390	
390	170	0.3333	6.9298e-03	2.390	
390	180	0.3333	8.4697e-03	2.390	
390	190	0.3333	1.1155e-02	2.390	
390	200	0.3333	1.3279e-02	2.390	
390	210	0.3333	1.4563e-02	2.390	
390	220	0.3333	1.6434e-02	2.390	
390	230	0.3333	1.8274e-02	2.390	
390	240	0.3333	2.1170e-02	2.390	
390	250	0.3333	2.4404e-02	2.390	
390	260	0.3333	2.8373e-02	2.390	
390	270	0.3333	3.3739e-02	2.390	
390	280	0.3333	4.0171e-02	2.390	
390	290	0.3333	4.7981e-02	2.390	
390	300	0.3333	5.4688e-02	2.390	
390	310	0.3333	5.8364e-02	2.390	
390	320	0.3333	5.9338e-02	2.390	
390	330	0.3333	6.0201e-02	2.390	
390	340	0.3333	6.0256e-02	2.390	
390	350	0.3333	6.0532e-02	2.390	
390	360	0.3333	6.0661e-02	2.390	
